...1,...2,date,location,temp
3203,3203,2021-12-17T19:00:00Z,uninhabited_building,4.1904
3204,3204,2021-12-17T20:00:00Z,uninhabited_building,4.1719875
3205,3205,2021-12-17T21:00:00Z,uninhabited_building,3.90745833333333
3206,3206,2021-12-17T22:00:00Z,uninhabited_building,3.56202083333333
3207,3207,2021-12-17T23:00:00Z,uninhabited_building,3.24595
3208,3208,2021-12-18T00:00:00Z,uninhabited_building,3.00465677966102
3209,3209,2021-12-18T01:00:00Z,uninhabited_building,3.21199583333333
3210,3210,2021-12-18T02:00:00Z,uninhabited_building,3.6287875
3211,3211,2021-12-18T03:00:00Z,uninhabited_building,3.8708875
3212,3212,2021-12-18T04:00:00Z,uninhabited_building,3.9685625
3213,3213,2021-12-18T05:00:00Z,uninhabited_building,4.00704583333333
3214,3214,2021-12-18T06:00:00Z,uninhabited_building,4.00767083333333
3215,3215,2021-12-18T07:00:00Z,uninhabited_building,3.93625
3216,3216,2021-12-18T08:00:00Z,uninhabited_building,3.9266125
3217,3217,2021-12-18T09:00:00Z,uninhabited_building,3.91560416666667
3218,3218,2021-12-18T10:00:00Z,uninhabited_building,4.0986625
3219,3219,2021-12-18T11:00:00Z,uninhabited_building,4.4107625
3220,3220,2021-12-18T12:00:00Z,uninhabited_building,4.69481666666667
3221,3221,2021-12-18T13:00:00Z,uninhabited_building,4.98463333333333
3222,3222,2021-12-18T14:00:00Z,uninhabited_building,5.12565833333333
3223,3223,2021-12-18T15:00:00Z,uninhabited_building,5.14669583333333
3224,3224,2021-12-18T16:00:00Z,uninhabited_building,5.14291666666667
3225,3225,2021-12-18T17:00:00Z,uninhabited_building,5.0100875
3226,3226,2021-12-18T18:00:00Z,uninhabited_building,4.96146666666667
3227,3227,2021-12-18T19:00:00Z,uninhabited_building,4.90529166666667
3228,3228,2021-12-18T20:00:00Z,uninhabited_building,4.85600416666667
3229,3229,2021-12-18T21:00:00Z,uninhabited_building,4.9430625
3230,3230,2021-12-18T22:00:00Z,uninhabited_building,5.11037083333333
3231,3231,2021-12-18T23:00:00Z,uninhabited_building,5.25843333333333
3232,3232,2021-12-19T00:00:00Z,uninhabited_building,5.44550847457627
3233,3233,2021-12-19T01:00:00Z,uninhabited_building,5.70695416666667
3234,3234,2021-12-19T02:00:00Z,uninhabited_building,5.88625
3235,3235,2021-12-19T03:00:00Z,uninhabited_building,5.84208333333333
3236,3236,2021-12-19T04:00:00Z,uninhabited_building,5.93061666666667
3237,3237,2021-12-19T05:00:00Z,uninhabited_building,5.9630875
3238,3238,2021-12-19T06:00:00Z,uninhabited_building,6.03023333333333
3239,3239,2021-12-19T07:00:00Z,uninhabited_building,6.0301
3240,3240,2021-12-19T08:00:00Z,uninhabited_building,6.08324583333333
3241,3241,2021-12-19T09:00:00Z,uninhabited_building,6.13170416666667
3242,3242,2021-12-19T10:00:00Z,uninhabited_building,6.21473333333333
3243,3243,2021-12-19T11:00:00Z,uninhabited_building,6.26079583333333
3244,3244,2021-12-19T12:00:00Z,uninhabited_building,6.15504583333333
3245,3245,2021-12-19T13:00:00Z,uninhabited_building,5.9165875
3246,3246,2021-12-19T14:00:00Z,uninhabited_building,5.6572375
3247,3247,2021-12-19T15:00:00Z,uninhabited_building,5.05429166666667
3248,3248,2021-12-19T16:00:00Z,uninhabited_building,4.39035416666667
3249,3249,2021-12-19T17:00:00Z,uninhabited_building,3.91202083333333
3250,3250,2021-12-19T18:00:00Z,uninhabited_building,3.3616875
3251,3251,2021-12-19T19:00:00Z,uninhabited_building,2.85514166666667
3252,3252,2021-12-19T20:00:00Z,uninhabited_building,2.50789583333333
3253,3253,2021-12-19T21:00:00Z,uninhabited_building,2.40307916666667
3254,3254,2021-12-19T22:00:00Z,uninhabited_building,2.30214583333333
3255,3255,2021-12-19T23:00:00Z,uninhabited_building,2.41991666666667
3256,3256,2021-12-20T00:00:00Z,uninhabited_building,2.2033093220339
3257,3257,2021-12-20T01:00:00Z,uninhabited_building,2.4641125
3258,3258,2021-12-20T02:00:00Z,uninhabited_building,2.51518396226415
